age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
39,3,11,9,5,0,1,4,1,0.0,0.0,40,38,1
59,3,11,9,0,7,1,4,0,0.0,0.0,40,38,0
29,3,15,10,4,0,4,4,0,0.0,0.0,40,38,0
47,3,1,7,4,7,3,4,0,0.0,0.0,45,38,0
23,7,15,10,4,14,3,4,0,0.0,0.0,35,38,0
64,4,11,9,2,13,0,4,1,0.0,0.0,50,38,0
21,3,11,9,4,7,3,3,1,0.0,0.0,20,38,0
32,3,15,10,2,0,5,2,0,0.0,0.0,40,38,1
26,3,11,9,4,3,1,2,0,0.0,0.0,37,38,0
19,7,15,10,4,14,3,2,0,0.0,0.0,20,38,0
62,5,12,14,2,9,0,4,1,0.0,0.0,40,38,0
32,3,9,13,2,2,0,4,1,0.0,0.0,55,38,1
75,7,0,6,3,14,1,4,0,0.0,0.0,5,38,0
45,5,11,9,2,3,0,4,1,0.0,0.0,60,38,0
31,3,9,13,2,3,0,4,1,0.0,1.1458597492689129,50,38,1
32,3,11,9,2,0,0,4,1,7.855932199718614,0.0,40,38,0
24,3,9,13,2,11,0,4,1,0.0,0.0,40,38,0
25,3,9,13,4,11,3,4,0,0.0,0.0,40,38,0
41,5,11,9,2,3,0,4,1,0.0,0.0,60,38,0
18,3,15,10,4,11,3,4,0,0.0,0.0,20,38,0
44,3,10,16,2,9,0,4,1,0.0,0.0,55,38,1
40,3,15,10,2,3,0,4,1,8.13505390861157,0.0,50,38,0
27,3,9,13,4,9,1,4,1,0.0,0.0,40,38,0
23,3,9,13,4,0,3,4,1,0.0,0.0,40,38,0
21,3,15,10,4,0,1,3,1,7.684783943522785,0.0,40,38,0
37,6,11,9,2,13,0,4,1,0.0,0.0,40,38,0
65,5,11,9,2,4,0,4,1,0.0,0.0,48,38,0
43,0,12,14,2,9,0,4,1,0.0,0.0,40,38,1
45,3,11,9,4,0,1,4,1,0.0,0.0,44,38,0
24,6,9,13,4,3,1,4,0,0.0,0.0,40,38,0
24,3,15,10,4,6,1,4,1,0.0,0.0,42,38,0
19,1,15,10,4,10,3,4,1,0.0,1.1424101311310766,35,38,0
37,3,9,13,2,9,0,4,1,0.0,0.0,65,38,1
24,3,11,9,4,0,3,4,0,0.0,0.0,35,38,0
34,3,15,10,2,6,0,4,1,0.0,0.0,40,10,0
50,6,11,9,2,7,5,4,0,0.0,0.0,39,38,0
36,3,11,9,2,2,0,4,1,0.0,0.0,40,32,0
39,3,9,13,2,11,0,4,1,0.0,0.0,60,38,0
44,5,5,4,2,2,0,4,1,0.0,0.0,38,38,0
45,6,11,9,2,7,0,4,1,0.0,0.0,40,38,0
32,6,1,7,4,10,3,4,1,0.0,0.0,40,38,0
47,0,12,14,2,3,0,2,1,0.0,0.0,40,38,1
50,3,11,9,2,6,0,4,1,0.0,0.0,40,38,0
32,3,8,11,2,7,0,4,1,0.0,0.0,40,38,0
19,3,11,9,4,5,3,4,1,0.0,0.0,40,38,0
19,7,15,10,4,14,3,4,0,0.0,0.0,20,38,0
28,6,12,14,0,9,1,4,1,0.0,0.0,10,38,0
28,3,11,9,0,11,2,4,1,0.0,0.0,50,38,0
39,0,12,14,4,9,1,4,1,0.0,0.0,40,30,1
21,3,15,10,4,7,1,4,1,7.97522083865341,0.0,40,38,0
73,5,15,10,6,4,1,4,0,0.0,0.0,75,38,0
39,3,5,4,2,7,0,4,1,8.413830678421084,0.0,40,25,0
25,3,15,10,4,6,1,4,1,0.0,0.0,40,38,0
31,3,15,10,1,11,5,4,0,0.0,0.0,20,38,0
51,3,15,10,0,11,1,4,0,0.0,0.0,32,38,0
39,3,9,13,2,0,5,4,0,0.0,0.0,28,38,0
31,3,9,13,0,5,3,4,1,0.0,0.0,40,38,0
21,3,15,10,4,11,3,2,1,0.0,0.0,17,38,0
46,3,9,13,0,3,1,4,1,10.233833921427351,0.0,50,38,1
73,3,11,9,0,3,1,4,0,0.0,0.0,35,38,0
41,3,11,9,0,2,1,4,1,0.0,0.0,40,38,0
20,3,11,9,4,13,3,4,1,0.0,0.0,40,38,0
27,3,7,12,4,7,1,4,1,0.0,0.0,30,38,0
24,3,9,13,4,9,1,4,1,0.0,0.0,35,38,0
20,3,15,10,2,2,0,4,1,0.0,0.0,40,38,0
39,3,8,11,4,6,3,4,1,0.0,0.0,40,38,0
27,3,9,13,4,5,1,4,1,0.0,0.0,28,38,0
33,3,1,7,2,11,0,4,1,0.0,0.0,60,38,0
33,3,11,9,2,5,0,0,1,0.0,0.0,40,38,0
36,6,6,5,2,2,0,2,1,0.0,0.0,40,38,0
55,3,15,10,2,3,0,4,1,0.0,0.0,36,38,0
19,3,15,10,4,6,3,4,1,0.0,0.0,40,38,0
35,3,11,9,4,3,1,4,1,0.0,0.0,60,38,0
34,3,4,3,4,6,2,1,1,0.0,0.0,40,24,0
62,6,14,15,0,9,1,4,0,0.0,0.0,35,38,0
33,5,15,10,2,2,0,4,1,0.0,0.0,40,38,1
39,3,6,5,2,2,0,4,1,8.386400901166214,0.0,55,25,0
36,1,15,10,2,12,0,4,1,0.0,0.0,40,38,0
41,3,9,13,0,0,4,4,0,0.0,0.0,33,38,0
39,5,11,9,2,2,0,4,1,0.0,0.0,60,38,0
38,7,11,9,2,14,5,4,0,0.0,1.1458597492689129,10,38,1
18,3,11,9,4,0,3,4,0,0.0,0.0,10,38,0
61,3,15,10,2,3,0,4,1,9.617470759403409,0.0,45,38,1
20,0,8,11,4,0,3,4,0,0.0,0.0,36,38,0
35,5,11,9,2,13,0,4,1,0.0,0.0,65,38,1
27,3,11,9,4,6,3,4,1,0.0,0.0,40,38,0
66,3,0,6,6,7,4,4,0,0.0,0.0,38,38,0
21,3,11,9,4,13,2,2,1,0.0,0.0,40,38,0
20,3,15,10,4,7,3,4,0,0.0,0.0,18,38,0
34,3,15,10,0,0,3,4,1,0.0,0.0,40,38,0
63,3,4,3,4,8,1,4,0,0.0,0.0,50,38,0
20,7,11,9,4,14,4,4,1,0.0,0.0,40,38,0
31,3,11,9,5,12,1,4,0,0.0,0.0,40,38,0
41,3,10,16,2,9,0,4,1,0.0,1.1489400001266432,60,38,0
64,6,3,2,2,4,0,3,1,0.0,0.0,45,3,0
32,3,9,13,4,3,1,4,0,0.0,0.0,40,38,0
30,1,11,9,2,13,0,4,1,0.0,0.0,50,38,1
36,5,9,13,2,4,0,4,1,0.0,0.0,72,38,0
22,3,15,10,4,4,3,4,1,0.0,0.0,12,38,0
53,1,15,10,2,3,0,4,1,0.0,0.0,50,38,0
50,3,11,9,6,0,1,0,0,0.0,0.0,40,38,0
36,3,9,13,2,3,0,4,1,0.0,0.0,40,38,0
41,4,1,7,2,3,0,4,1,0.0,0.0,40,38,0
55,3,9,13,4,3,1,4,0,0.0,0.0,35,38,0
38,3,9,13,2,11,0,4,1,9.617470759403409,0.0,50,38,1
28,3,9,13,4,3,1,2,1,7.684783943522785,0.0,50,38,0
24,1,9,13,4,9,3,4,0,0.0,0.0,37,38,0
60,3,15,10,0,0,2,4,0,0.0,0.0,40,38,0
54,3,0,6,2,7,0,2,1,0.0,0.0,40,38,0
27,4,11,9,2,2,0,4,1,0.0,0.0,60,38,0
30,3,12,14,2,9,5,4,0,0.0,0.0,30,38,0
54,3,11,9,6,13,1,4,1,0.0,0.0,45,38,0
44,3,15,10,2,2,0,4,1,8.552367266423891,0.0,40,38,1
52,3,11,9,2,13,0,4,1,0.0,0.0,60,38,1
18,3,1,7,4,7,3,4,1,0.0,0.0,20,38,0
55,3,5,4,2,13,0,4,1,0.0,0.0,50,38,0
35,3,9,13,2,9,0,4,1,0.0,0.0,50,38,1
37,3,9,13,0,3,1,4,0,0.0,0.0,40,38,1
22,3,15,10,4,0,3,4,0,0.0,0.0,40,38,0
45,3,9,13,2,3,0,4,1,0.0,0.0,45,8,1
38,3,9,13,2,4,0,4,1,0.0,0.0,60,38,0
48,3,9,13,2,9,0,4,1,0.0,0.0,40,38,0
35,3,8,11,2,7,0,4,1,0.0,0.0,40,38,0
21,3,8,11,2,2,2,4,1,0.0,0.0,50,38,0
37,5,11,9,2,2,0,1,1,0.0,0.0,60,29,1
18,3,1,7,4,11,3,4,1,0.0,0.0,25,38,0
26,3,0,6,0,6,3,4,1,0.0,0.0,35,38,0
48,4,9,13,2,2,0,4,1,0.0,0.0,50,38,0
51,3,15,10,5,0,1,2,1,9.06126014896203,0.0,40,38,1
52,3,15,10,2,2,0,4,1,0.0,0.0,40,38,0
32,6,9,13,2,4,0,4,1,0.0,0.0,40,38,1
39,5,9,13,2,7,0,4,1,0.0,0.0,60,38,0
51,3,9,13,2,9,0,4,1,0.0,0.0,40,38,1
54,3,9,13,2,11,0,4,1,0.0,0.0,50,38,0
21,3,15,10,4,9,1,4,0,0.0,0.0,25,38,0
43,3,11,9,5,0,4,2,0,0.0,0.0,40,38,0
32,3,15,10,4,0,3,4,0,0.0,0.0,40,38,0
31,6,12,14,2,9,0,4,1,0.0,0.0,35,38,1
73,7,11,9,2,14,0,4,1,0.0,0.0,8,38,0
26,3,15,10,4,0,2,1,1,0.0,0.0,60,18,0
35,3,11,9,4,2,1,4,1,0.0,0.0,40,38,0
73,3,4,3,2,3,0,4,1,0.0,0.0,54,38,1
25,5,9,13,4,11,1,4,0,0.0,0.0,40,38,0
58,5,8,11,2,4,0,4,1,0.0,1.1542975227158379,65,38,0
32,3,11,9,5,7,3,4,0,0.0,0.0,37,38,0
28,3,9,13,2,9,0,4,1,0.0,0.0,40,38,0
41,5,12,14,4,11,1,4,0,0.0,0.0,30,38,0
53,5,11,9,2,2,0,4,1,0.0,0.0,48,38,0
49,3,11,9,5,0,4,4,0,0.0,0.0,35,38,0
55,3,9,13,2,9,0,4,1,0.0,0.0,40,38,1
29,3,15,10,2,0,5,4,0,8.895492631451633,0.0,50,38,1
28,5,8,11,2,4,0,4,1,0.0,0.0,80,38,0
44,3,11,9,2,2,0,4,1,0.0,0.0,45,38,0
41,3,12,14,2,3,0,4,1,0.0,0.0,45,38,1
26,3,8,11,2,11,0,4,1,8.04044688130311,0.0,45,38,1
23,3,11,9,2,11,0,4,1,0.0,0.0,40,38,1
37,5,9,13,2,9,5,4,0,0.0,0.0,40,10,1
23,3,9,13,4,9,3,4,1,9.514215624322715,0.0,50,38,1
33,3,15,10,4,7,4,2,0,0.0,0.0,40,38,0
44,3,11,9,4,2,3,4,1,0.0,0.0,40,38,1
21,3,15,10,4,10,3,4,1,7.97522083865341,0.0,30,38,0
36,3,1,7,2,3,0,4,1,0.0,0.0,40,4,0
44,1,9,13,2,0,0,4,1,8.519989278718239,0.0,40,38,0
23,3,11,9,4,7,4,2,0,0.0,0.0,40,38,0
26,3,11,9,0,3,3,4,1,0.0,0.0,40,38,0
32,3,4,3,4,7,1,4,1,0.0,0.0,40,25,0
31,3,15,10,2,5,0,4,1,0.0,0.0,40,38,1
50,1,11,9,5,3,4,2,0,8.779249716229046,0.0,35,38,0
18,4,15,10,4,0,3,4,0,0.0,0.0,20,38,0
49,3,9,13,2,3,0,4,1,0.0,0.0,50,38,1
59,3,11,9,0,7,1,4,0,0.0,0.0,40,38,0
38,3,11,9,5,6,4,2,0,0.0,0.0,28,38,0
50,4,15,10,2,11,0,4,1,0.0,0.0,55,38,0
51,4,15,10,2,2,0,4,1,0.0,1.1413178523994012,55,38,0
22,3,15,10,4,6,3,1,1,0.0,0.0,35,38,0
54,3,11,9,2,6,5,4,0,0.0,0.0,40,38,1
37,3,11,9,4,13,1,4,1,0.0,0.0,40,38,0
31,3,9,13,6,0,4,4,1,0.0,0.0,60,38,0
67,6,9,13,2,3,0,4,1,0.0,0.0,40,38,0
43,7,1,7,5,14,2,4,1,0.0,0.0,40,38,0
21,3,15,10,4,3,2,4,0,0.0,0.0,40,38,0
30,3,11,9,4,0,1,4,0,0.0,0.0,40,38,0
32,1,15,10,2,10,0,4,1,0.0,0.0,50,4,0
36,3,8,11,4,2,3,1,1,0.0,0.0,40,38,0
33,1,9,13,4,0,1,2,1,0.0,0.0,40,38,0
37,3,11,9,2,2,0,4,1,0.0,0.0,56,38,0
29,3,14,15,2,9,0,4,1,8.895492631451633,0.0,48,38,1
18,7,15,10,4,14,3,4,1,0.0,0.0,30,38,0
26,3,15,10,4,11,1,2,1,0.0,0.0,40,13,0
51,3,5,4,2,9,0,4,1,0.0,0.0,40,38,0
39,3,11,9,2,6,0,4,1,0.0,0.0,40,25,0
18,3,11,9,4,7,1,4,1,0.0,0.0,30,38,0
52,3,2,8,2,6,0,4,1,0.0,1.1403050219968667,40,38,0
31,3,15,10,2,4,0,4,1,0.0,0.0,40,25,0
45,3,9,13,2,3,0,4,1,8.895492631451633,0.0,53,38,1
38,3,15,10,2,6,0,4,1,0.0,0.0,38,38,0
21,3,7,12,4,11,1,4,0,0.0,0.0,35,38,0
33,3,11,9,5,5,1,4,1,0.0,0.0,40,38,0
39,3,15,10,0,2,4,4,1,0.0,0.0,40,38,0
31,3,11,9,2,6,0,4,1,0.0,0.0,40,38,0
43,3,9,13,2,3,0,4,1,0.0,1.1461540829013415,50,38,1
64,7,9,13,2,14,0,4,1,0.0,1.1413178523994012,10,38,0
33,4,9,13,2,3,0,4,1,8.895492631451633,0.0,45,38,1
49,5,11,9,2,4,0,4,1,0.0,0.0,60,38,0
41,3,11,9,2,6,0,4,1,0.0,0.0,40,38,0
55,5,15,10,0,6,1,4,1,0.0,0.0,40,38,0
52,3,15,10,0,0,1,2,0,0.0,0.0,37,38,0
42,3,9,13,0,9,1,2,1,0.0,0.0,40,38,0
24,3,15,10,4,0,3,4,0,0.0,0.0,30,38,0
42,3,11,9,3,0,1,4,1,0.0,0.0,52,38,0
41,6,9,13,2,3,0,4,1,8.895492631451633,0.0,40,38,1
35,3,11,9,2,6,0,4,1,0.0,0.0,40,25,0
71,7,4,3,2,14,0,4,1,0.0,0.0,10,38,0
54,0,12,14,0,3,1,4,1,0.0,0.0,42,38,1
24,3,4,3,4,5,2,4,1,0.0,0.0,40,25,0
59,7,11,9,6,14,4,2,0,0.0,0.0,40,38,0
30,7,1,7,4,14,4,2,0,0.0,0.0,40,38,0
57,0,9,13,2,3,5,4,0,0.0,0.0,40,38,1
58,6,12,14,2,3,0,4,1,9.617470759403409,0.0,40,38,1
32,3,11,9,4,7,4,2,1,0.0,0.0,40,38,0
22,3,11,9,4,11,3,4,0,6.962243464266207,0.0,25,38,0
20,3,11,9,0,7,4,4,0,0.0,0.0,25,38,0
60,7,9,13,2,14,0,4,1,0.0,0.0,40,38,0
51,3,11,9,0,9,4,2,0,0.0,0.0,40,38,0
26,1,11,9,4,0,3,2,0,0.0,0.0,20,8,0
33,3,1,7,2,2,0,4,1,0.0,0.0,40,38,0
19,3,0,6,4,11,4,4,0,0.0,0.0,40,38,0
50,5,11,9,2,7,5,4,0,9.617470759403409,0.0,20,38,1
32,3,11,9,2,11,0,4,1,0.0,0.0,40,38,0
51,1,9,13,2,13,0,2,1,0.0,0.0,40,38,1
18,3,15,10,4,11,3,1,0,0.0,0.0,20,38,0
35,0,12,14,2,3,0,4,1,0.0,0.0,50,38,1
22,7,15,10,0,14,3,4,1,0.0,1.1396915357474662,25,38,0
46,3,11,9,0,2,1,4,1,0.0,0.0,55,38,0
37,3,11,9,0,11,4,4,1,0.0,0.0,45,38,0
45,3,15,10,2,0,5,4,0,0.0,1.1461540829013415,20,38,1
63,3,6,5,2,5,0,4,1,0.0,0.0,32,38,0
53,3,11,9,4,7,2,1,1,0.0,0.0,10,29,0
24,3,11,9,4,0,3,2,0,0.0,0.0,40,38,0
65,7,1,7,2,14,0,4,1,0.0,0.0,29,38,0
43,3,7,12,4,9,1,4,0,0.0,0.0,32,38,1
47,3,11,9,2,6,0,4,1,0.0,0.0,40,38,0
41,3,11,9,4,3,4,4,0,0.0,0.0,40,38,0
27,3,11,9,0,6,1,4,1,8.83200393125627,0.0,40,38,0
35,4,11,9,2,3,0,2,1,0.0,0.0,75,38,0
19,3,15,10,4,0,3,4,0,0.0,0.0,24,38,0
47,3,15,10,5,7,1,4,0,0.0,0.0,35,38,0
25,0,9,13,4,0,4,2,0,0.0,1.1394044915350803,40,38,0
59,1,14,15,2,3,0,4,1,0.0,0.0,40,38,1
28,3,0,6,4,6,4,4,0,0.0,0.0,40,38,0
17,3,0,6,4,11,3,4,0,0.0,0.0,20,38,0
21,3,15,10,4,3,3,1,1,7.80954132465341,0.0,50,8,0
31,3,11,9,0,11,4,3,0,0.0,0.0,40,25,0
49,3,11,9,0,5,1,4,0,0.0,0.0,40,38,0
48,1,12,14,2,9,0,4,1,8.94754601503218,0.0,50,38,1
60,5,10,16,0,11,1,4,1,0.0,0.0,20,38,0
33,5,2,8,4,13,1,4,1,0.0,0.0,40,38,0
40,3,11,9,2,2,0,4,1,0.0,0.0,40,38,0
42,3,15,10,2,2,0,4,1,0.0,0.0,52,38,0
34,3,11,9,2,13,0,4,1,8.519989278718239,0.0,40,38,0
38,0,8,11,0,0,3,2,1,0.0,0.0,52,38,0
58,5,15,10,2,3,0,4,1,0.0,0.0,70,38,1
20,3,15,10,4,0,1,4,0,0.0,0.0,40,38,0
52,3,15,10,5,11,2,4,0,0.0,0.0,55,38,0
22,1,15,10,2,10,0,4,1,0.0,0.0,40,38,0
24,3,9,13,2,4,0,4,1,0.0,0.0,35,38,1
39,3,11,9,0,6,4,4,0,0.0,0.0,40,25,0
41,3,12,14,2,3,0,4,1,11.512925464970229,0.0,55,38,1
37,7,15,10,2,14,0,4,1,0.0,0.0,30,38,0
56,3,6,5,2,2,0,4,1,7.855932199718614,0.0,40,38,0
21,3,11,9,4,7,1,4,0,0.0,0.0,40,38,0
29,3,11,9,0,11,4,4,0,0.0,0.0,25,38,0
45,3,8,11,0,7,1,4,1,0.0,0.0,10,38,0
44,1,15,10,2,10,0,4,1,0.0,0.0,80,38,1
54,3,12,14,2,9,0,4,1,0.0,0.0,45,38,1
24,3,15,10,4,2,1,4,1,7.684783943522785,0.0,40,38,0
40,3,9,13,2,3,0,4,1,0.0,0.0,50,38,0
43,6,9,13,4,9,3,4,1,11.512925464970229,0.0,60,38,1
20,7,15,10,4,14,1,4,1,0.0,0.0,16,38,0
41,5,1,7,0,7,1,4,0,0.0,0.0,40,38,0
32,3,8,11,0,0,1,4,0,0.0,0.0,40,38,0
31,3,9,13,2,0,5,4,0,0.0,0.0,25,25,0
26,3,11,9,0,0,1,4,1,0.0,0.0,40,38,0
50,6,9,13,2,2,0,4,1,0.0,0.0,40,38,1
62,4,8,11,2,3,0,4,1,8.051340933292979,0.0,40,38,0
24,3,11,9,2,7,0,4,1,7.9676267393338165,0.0,45,38,0
58,3,9,13,0,3,1,4,1,0.0,0.0,65,38,1
44,4,15,10,2,2,0,4,1,0.0,0.0,40,38,1
44,3,2,8,0,7,1,4,1,0.0,0.0,40,38,0
37,4,15,10,2,13,0,4,1,0.0,0.0,50,38,1
65,5,5,4,4,4,1,4,1,7.994632311431825,0.0,40,38,0
33,3,11,9,2,2,0,4,1,0.0,0.0,40,38,1
34,7,11,9,3,14,1,1,0,0.0,0.0,37,35,0
56,5,12,14,2,9,0,4,1,0.0,0.0,60,38,1
35,3,12,14,2,3,0,4,1,0.0,1.14758665350844,48,38,1
33,3,9,13,4,9,3,4,1,0.0,1.1428456759801533,40,38,0
35,3,9,13,2,12,0,4,1,0.0,0.0,48,38,0
47,5,15,10,3,3,1,4,0,0.0,0.0,60,38,0
35,5,6,5,2,2,0,0,1,0.0,0.0,96,38,0
56,3,15,10,0,11,4,4,0,0.0,0.0,40,38,0
29,4,12,14,4,9,3,4,1,0.0,0.0,40,38,0
53,4,14,15,2,9,0,1,1,8.895492631451633,0.0,50,36,1
42,3,8,11,5,11,4,2,0,0.0,0.0,25,38,0
20,7,15,10,4,14,2,2,0,0.0,0.0,40,38,0
24,3,9,13,4,12,1,4,1,0.0,0.0,50,35,0
33,3,11,9,2,6,0,4,1,0.0,0.0,40,38,0
42,3,0,6,2,11,0,4,1,0.0,0.0,45,38,0
38,6,15,10,2,10,0,4,1,0.0,1.1458597492689129,50,38,1
32,3,11,9,4,6,3,4,1,0.0,0.0,40,38,0
20,5,5,4,4,2,3,4,1,0.0,0.0,20,38,0
32,3,11,9,2,2,0,4,1,0.0,0.0,50,38,0
28,1,15,10,2,10,0,4,1,0.0,0.0,40,38,1
51,3,11,9,2,2,0,4,1,0.0,0.0,55,38,1
41,1,11,9,4,7,3,4,1,0.0,0.0,30,38,0
37,1,7,12,3,7,4,2,0,0.0,0.0,50,38,0
23,3,11,9,2,7,5,4,0,0.0,0.0,40,38,0
40,3,11,9,2,2,0,4,1,0.0,0.0,40,38,0
47,3,0,6,2,6,0,4,1,0.0,0.0,40,38,0
46,5,11,9,2,3,0,4,1,0.0,0.0,50,38,0
24,3,9,13,4,11,1,4,1,0.0,0.0,40,38,0
40,3,11,9,0,6,4,2,0,0.0,0.0,28,38,0
30,5,11,9,2,6,3,1,1,0.0,0.0,60,34,0
41,6,14,15,6,9,1,3,0,0.0,0.0,52,38,1
37,6,9,13,2,0,5,2,0,0.0,0.0,45,38,1
49,0,11,9,2,13,0,1,1,0.0,0.0,40,29,0
41,0,9,13,2,3,5,2,0,0.0,0.0,50,38,1
52,1,8,11,2,3,0,4,1,0.0,0.0,35,38,0
23,3,15,10,4,11,1,4,1,0.0,0.0,50,38,0
34,3,11,9,0,2,4,2,0,7.294377299288821,0.0,40,38,0
25,6,9,13,4,3,1,4,0,0.0,1.1552938658512422,40,38,1
44,4,11,9,2,2,0,4,1,0.0,0.0,45,38,1
31,1,11,9,0,9,4,4,1,0.0,0.0,33,38,0
53,3,9,13,0,0,4,4,0,0.0,0.0,40,38,0
62,3,11,9,2,3,0,4,1,0.0,0.0,50,38,0
35,3,9,13,4,3,1,4,1,0.0,1.1456421838464406,55,38,0
30,0,9,13,4,9,1,4,1,0.0,0.0,40,38,0
48,6,11,9,2,0,5,4,0,0.0,0.0,40,38,1
36,3,9,13,4,9,1,4,0,0.0,0.0,40,38,1
32,3,1,7,0,7,1,4,1,0.0,0.0,33,38,0
22,3,15,10,4,8,3,4,0,0.0,0.0,28,38,0
17,7,1,7,4,14,3,4,1,0.0,0.0,40,38,0
19,3,11,9,4,9,1,4,0,0.0,0.0,40,38,0
26,3,11,9,4,0,1,4,0,0.0,0.0,40,38,0
20,7,15,10,4,14,3,4,1,0.0,0.0,40,38,0
56,6,15,10,2,3,0,4,1,0.0,0.0,35,38,1
45,3,5,4,6,7,4,4,0,0.0,0.0,21,38,0
23,3,15,10,4,0,3,1,0,0.0,0.0,40,29,0
31,3,11,9,5,5,1,4,1,0.0,0.0,40,38,0
30,3,1,7,4,11,4,4,0,0.0,0.0,8,38,0
42,3,11,9,2,5,0,4,1,8.519989278718239,0.0,35,38,0
27,6,14,15,2,9,0,4,1,0.0,0.0,60,38,0
37,3,9,13,2,3,0,4,1,0.0,0.0,50,38,1
31,3,11,9,4,6,1,4,1,0.0,0.0,60,38,0
33,3,9,13,5,9,1,4,0,0.0,0.0,40,38,0
64,3,13,1,2,5,0,1,1,0.0,0.0,40,29,0
32,3,11,9,0,7,1,4,0,0.0,0.0,40,38,0
62,7,11,9,2,14,0,4,1,8.552367266423891,0.0,40,38,1
37,3,15,10,2,2,0,4,1,0.0,0.0,40,38,0
25,3,1,7,2,13,0,4,1,0.0,0.0,40,38,0
49,3,11,9,2,0,0,4,1,8.310169021981912,0.0,40,38,0
36,3,9,13,2,9,0,4,1,0.0,1.1461540829013415,40,38,1
67,3,15,10,2,5,0,4,1,9.265491216441031,0.0,15,38,0
54,3,11,9,2,5,0,4,1,0.0,0.0,40,38,1
45,1,10,16,4,9,1,4,0,0.0,0.0,40,38,1
30,3,15,10,4,2,1,4,1,0.0,0.0,40,38,0
39,6,11,9,2,10,2,4,0,0.0,0.0,40,38,0
57,3,0,6,0,7,1,0,0,0.0,0.0,20,38,0
57,3,0,6,4,7,1,4,1,0.0,0.0,40,38,0
23,5,11,9,2,4,0,4,1,0.0,0.0,40,38,0
49,1,11,9,2,7,2,4,1,0.0,0.0,40,21,0
46,6,9,13,2,9,0,4,1,0.0,0.0,10,38,1
41,6,9,13,4,12,1,4,0,0.0,0.0,43,38,0
44,3,8,11,2,12,0,4,1,0.0,0.0,45,38,0
25,3,9,13,4,7,3,4,0,7.80954132465341,0.0,30,38,0
34,1,9,13,2,2,0,2,1,0.0,0.0,45,38,1
24,3,9,13,4,11,3,4,1,0.0,0.0,25,38,0
32,3,9,13,4,3,1,4,0,0.0,0.0,45,38,0
27,1,11,9,2,12,0,4,1,0.0,0.0,50,38,1
67,3,2,8,2,6,0,2,1,0.0,0.0,40,4,0
36,3,11,9,2,2,0,4,1,0.0,0.0,40,38,0
40,3,15,10,0,3,1,4,1,0.0,1.1347160430990721,48,38,0
24,3,11,9,2,13,0,4,1,0.0,0.0,40,38,0
46,3,9,13,2,11,0,4,1,0.0,1.1461540829013415,40,38,1
44,6,11,9,0,0,4,4,0,0.0,0.0,38,38,0
23,5,15,10,2,2,0,4,1,0.0,0.0,40,38,1
46,3,14,15,4,9,1,4,1,0.0,0.0,90,38,0
31,3,8,11,4,12,1,4,1,0.0,0.0,40,38,0
21,1,15,10,2,10,3,2,1,0.0,0.0,40,38,0
61,3,11,9,2,2,0,4,1,0.0,0.0,40,38,1
71,5,11,9,2,4,0,4,1,0.0,0.0,15,38,0
42,3,9,13,2,3,0,4,1,0.0,0.0,40,38,1
27,7,15,10,2,14,0,2,1,0.0,0.0,5,38,0
21,6,15,10,4,7,1,4,0,0.0,0.0,16,38,0
21,3,13,1,4,4,1,4,1,0.0,0.0,25,25,0
28,1,9,13,0,9,1,4,0,7.764296006450518,0.0,60,38,0
27,1,7,12,4,9,3,2,0,0.0,0.0,37,38,0
32,3,15,10,4,7,1,4,0,0.0,1.1480318854755134,25,38,0
47,3,11,9,0,5,1,4,1,0.0,0.0,40,38,0
22,3,7,12,4,3,1,4,1,0.0,0.0,35,8,0
56,3,11,9,2,12,0,4,1,0.0,0.0,40,38,0
20,3,11,9,2,7,2,4,0,0.0,0.0,40,38,0
30,3,15,10,4,11,1,4,0,0.0,0.0,40,38,0
22,3,15,10,4,7,3,4,0,0.0,0.0,25,38,0
28,3,8,11,2,2,0,4,1,8.94754601503218,0.0,45,38,1
50,3,12,14,2,3,0,4,1,0.0,0.0,55,38,1
66,6,11,9,2,6,5,4,0,7.261927092702751,0.0,10,38,0
38,3,15,10,4,7,1,4,1,0.0,0.0,46,38,0
62,3,2,8,2,3,0,4,1,0.0,0.0,30,38,0
36,0,12,14,0,12,1,4,0,0.0,0.0,40,38,1
47,3,0,6,2,2,0,4,1,0.0,0.0,35,38,0
25,3,11,9,4,12,1,4,1,0.0,0.0,40,38,0
26,3,15,10,2,13,0,4,1,0.0,0.0,40,38,0
37,3,1,7,2,4,0,4,1,0.0,0.0,40,38,0
70,5,5,4,2,2,0,4,1,0.0,0.0,8,38,0
52,3,1,7,2,13,0,4,1,0.0,0.0,40,38,0
70,3,6,5,2,3,0,4,1,0.0,0.0,18,38,0
19,6,11,9,4,10,3,4,1,0.0,0.0,40,38,0
23,3,1,7,4,2,3,4,1,0.0,0.0,3,38,0
37,3,9,13,2,9,5,4,0,0.0,0.0,16,38,1
37,3,1,7,5,11,4,2,0,0.0,0.0,40,38,0
45,6,15,10,0,9,4,2,0,0.0,0.0,40,38,0
29,3,9,13,2,3,0,4,1,0.0,0.0,50,38,1
56,5,9,13,2,3,0,4,1,0.0,0.0,20,30,0
50,3,12,14,2,12,0,4,1,0.0,0.0,40,38,0
20,3,11,9,4,0,2,4,1,0.0,1.1480318854755134,30,38,0
26,3,9,13,4,0,1,4,1,0.0,0.0,40,38,0
